"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2011","2011","USD","US Dollar","0","Units",,,32546.517725,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2012","2012","USD","US Dollar","0","Units",,,33557.030447,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,34244.239492,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,35324.260296,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,37902.361018,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,39575.302078,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,40957.347064,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,43044.340145,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2019","2019","USD","US Dollar","0","Units",,,43410.149526,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2020","2020","USD","US Dollar","0","Units",,,44698.282816,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2021","2021","USD","US Dollar","0","Units",,,46888.679035,"P","Provisional value"
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1980","1980","USD","US Dollar","0","Units",,,9810.889889,"E","Estimated value"
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1981","1981","USD","US Dollar","0","Units",,,10815.232289,"E","Estimated value"
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1982","1982","USD","US Dollar","0","Units",,,11524.149443,"E","Estimated value"
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1983","1983","USD","US Dollar","0","Units",,,12111.13187,"E","Estimated value"
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1984","1984","USD","US Dollar","0","Units",,,12949.963189,"E","Estimated value"
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1985","1985","USD","US Dollar","0","Units",,,13729.329068,"E","Estimated value"
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1986","1986","USD","US Dollar","0","Units",,,14405.59774,"E","Estimated value"
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1987","1987","USD","US Dollar","0","Units",,,15231.478382,"E","Estimated value"
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1988","1988","USD","US Dollar","0","Units",,,16422.208118,"E","Estimated value"
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1989","1989","USD","US Dollar","0","Units",,,17631.045836,"E","Estimated value"
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1990","1990","USD","US Dollar","0","Units",,,18638.663727,"E","Estimated value"
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1991","1991","USD","US Dollar","0","Units",,,19546.02043,"E","Estimated value"
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1992","1992","USD","US Dollar","0","Units",,,20150.574481,"E","Estimated value"
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1993","1993","USD","US Dollar","0","Units",,,20439.805111,"E","Estimated value"
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1994","1994","USD","US Dollar","0","Units",,,21320.983497,"E","Estimated value"
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1995","1995","USD","US Dollar","0","Units",,,22396.117216,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1996","1996","USD","US Dollar","0","Units",,,23059.479453,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1997","1997","USD","US Dollar","0","Units",,,23876.301224,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1998","1998","USD","US Dollar","0","Units",,,25022.240722,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1999","1999","USD","US Dollar","0","Units",,,25602.386484,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2000","2000","USD","US Dollar","0","Units",,,27076.134716,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2001","2001","USD","US Dollar","0","Units",,,28035.333389,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2002","2002","USD","US Dollar","0","Units",,,28721.076279,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2003","2003","USD","US Dollar","0","Units",,,29154.452064,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2004","2004","USD","US Dollar","0","Units",,,29481.841336,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2005","2005","USD","US Dollar","0","Units",,,30028.488979,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2006","2006","USD","US Dollar","0","Units",,,32306.680027,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2007","2007","USD","US Dollar","0","Units",,,33960.25594,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2008","2008","USD","US Dollar","0","Units",,,35292.601856,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2009","2009","USD","US Dollar","0","Units",,,34337.419009,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2010","2010","USD","US Dollar","0","Units",,,34839.416532,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2011","2011","USD","US Dollar","0","Units",,,36203.328522,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2012","2012","USD","US Dollar","0","Units",,,36091.373957,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,36267.925352,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,36475.976061,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,37206.331822,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,40267.222623,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,41951.466331,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,43427.663143,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2019","2019","USD","US Dollar","0","Units",,,45799.526931,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2020","2020","USD","US Dollar","0","Units",,,43129.896677,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2021","2021","USD","US Dollar","0","Units",,,46527.750373,,
"EST","Estonia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1993","1993","USD","US Dollar","0","Units",,,5745.887815,"E","Estimated value"
"EST","Estonia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1994","1994","USD","US Dollar","0","Units",,,5906.246185,"E","Estimated value"
"EST","Estonia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1995","1995","USD","US Dollar","0","Units",,,6428.848583,,
"EST","Estonia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1996","1996","USD","US Dollar","0","Units",,,6845.404872,,
"EST","Estonia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1997","1997","USD","US Dollar","0","Units",,,7942.85324,,
"EST","Estonia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1998","1998","USD","US Dollar","0","Units",,,8408.842849,,
"EST","Estonia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1999","1999","USD","US Dollar","0","Units",,,8479.421302,,
"EST","Estonia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2000","2000","USD","US Dollar","0","Units",,,9393.571268,,
"EST","Estonia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2001","2001","USD","US Dollar","0","Units",,,10281.924673,,
"EST","Estonia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2002","2002","USD","US Dollar","0","Units",,,11628.295949,,
"EST","Estonia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2003","2003","USD","US Dollar","0","Units",,,13090.35094,,
"EST","Estonia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2004","2004","USD","US Dollar","0","Units",,,14496.523721,,
"EST","Estonia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2005","2005","USD","US Dollar","0","Units",,,16584.411085,,
"EST","Estonia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2006","2006","USD","US Dollar","0","Units",,,19286.792395,,
"EST","Estonia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2007","2007","USD","US Dollar","0","Units",,,22160.972592,,
"EST","Estonia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2008","2008","USD","US Dollar","0","Units",,,22780.0071,,
